peg_x,peg_y,success,file,demo,radial,depth,upright
0.21846,0.07069,0,gen_skillgen_failed.hdf5,demo_86,0.13927,0.00000,0.9662
0.17801,0.08996,0,gen_skillgen_failed.hdf5,demo_87,0.09001,0.00000,0.9859
0.20438,-0.10613,0,gen_skillgen_failed.hdf5,demo_88,0.23726,0.00000,0.9997
0.10714,-0.04708,0,gen_skillgen_failed.hdf5,demo_89,0.06972,0.00000,0.0000
0.25725,-0.11195,0,gen_skillgen_failed.hdf5,demo_9,0.06029,0.00000,0.0000
0.24727,-0.02197,0,gen_skillgen_failed.hdf5,demo_90,0.01056,0.01628,0.6154
0.23209,0.05820,0,gen_skillgen_failed.hdf5,demo_91,0.01057,0.01266,0.8281
0.17409,-0.05179,0,gen_skillgen_failed.hdf5,demo_92,0.01372,0.00578,0.9048
0.23889,-0.00230,0,gen_skillgen_failed.hdf5,demo_93,0.18107,0.00000,0.9977
0.15479,-0.01789,0,gen_skillgen_failed.hdf5,demo_94,0.01059,0.01294,1.0000
0.24080,-0.05550,0,gen_skillgen_failed.hdf5,demo_95,0.01246,-0.00004,0.9999
0.25542,0.06118,0,gen_skillgen_failed.hdf5,demo_96,0.19103,0.00000,0.9972
0.08407,-0.11962,0,gen_skillgen_failed.hdf5,demo_97,0.01592,0.00670,0.6858
0.18565,-0.04013,0,gen_skillgen_failed.hdf5,demo_98,0.01057,0.01596,0.6678
0.08941,-0.03789,0,gen_skillgen_failed.hdf5,demo_99,0.14816,0.00000,0.9999
